image_id,width_cm,height_cm,size_cm2,aspect_ratio,medium,style,artist_experience_years,artist_previous_sales,artist_reputation_score,country,is_original,edition_size,condition,year_created,time_taken_hours,ai_quality_score,ai_authenticity_score,image_brightness_score,image_contrast_score,composition_score,color_harmony_score,subject_complexity_score,market_demand_index,price_usd
ART_01430,110,104,11440,1.06,charcoal,realism,19,9,3.32,France,1,1,excellent,1992,90,0.99,0.96,0.84,0.45,0.75,0.62,0.25,0.82,3175.02
ART_01431,23,70,1610,0.33,watercolor,surrealism,8,196,4.21,Pakistan,0,21,excellent,2012,227,0.87,0.58,0.45,0.74,0.81,0.99,0.79,0.74,812.25
ART_01432,124,122,15128,1.02,pastel,landscape,24,254,4.87,Canada,1,1,excellent,2003,123,0.99,0.67,0.71,0.42,0.80,0.80,0.26,0.75,5718.37
ART_01433,39,158,6162,0.25,charcoal,minimalism,2,24,3.88,Turkey,1,1,good,1992,27,0.89,0.78,0.52,0.70,0.55,0.50,0.91,0.87,1194.47
ART_01434,151,125,18875,1.21,gouache,conceptual,6,19,4.78,Turkey,1,1,excellent,2000,32,0.99,0.80,0.46,0.65,0.84,0.64,0.83,0.98,4956.73
ART_01435,71,142,10082,0.50,ink,abstract,6,342,3.47,India,1,1,good,2007,18,0.99,0.96,0.63,0.92,0.97,0.70,0.96,0.48,2430.25
ART_01436,89,89,7921,1.00,gouache,impressionism,21,174,3.86,Germany,1,1,new,1993,141,0.99,0.76,0.86,0.85,0.98,0.98,0.44,0.78,4177.97
ART_01437,60,155,9300,0.39,gouache,landscape,12,393,5.59,Turkey,1,1,new,2022,141,0.99,0.63,0.88,0.49,0.56,0.55,0.94,0.53,3192.35
ART_01438,156,48,7488,3.25,watercolor,realism,21,341,3.63,Pakistan,0,15,excellent,2011,41,0.99,0.70,0.71,0.44,0.64,0.86,0.92,0.64,2610.35
ART_01439,43,128,5504,0.34,watercolor,portrait,8,4,4.61,UK,1,1,excellent,2001,73,0.88,0.73,0.89,0.78,0.88,0.78,0.56,0.48,1345.97
ART_01440,64,51,3264,1.25,watercolor,realism,15,12,3.66,Japan,1,1,good,2015,233,0.73,0.86,0.48,0.66,0.57,0.84,0.83,0.78,1142.09
ART_01441,102,130,13260,0.78,watercolor,conceptual,8,181,4.45,Canada,1,1,good,1990,228,0.93,0.74,0.64,0.52,0.99,0.70,0.56,0.61,3265.42
ART_01442,74,83,6142,0.89,pastel,surrealism,6,149,3.65,Pakistan,0,7,fair,2018,223,0.90,0.60,0.51,0.81,0.59,0.62,0.58,0.54,1011.24
ART_01443,59,133,7847,0.44,digital,impressionism,3,147,2.93,India,0,35,fair,2012,153,0.99,0.72,0.70,0.47,0.65,0.71,0.69,0.93,1411.63
ART_01444,132,35,4620,3.77,mixed_media,conceptual,11,337,3.43,Germany,1,1,new,2019,182,0.82,0.67,0.43,0.43,0.99,0.86,0.72,0.64,2527.80
ART_01445,148,146,21608,1.01,watercolor,surrealism,12,99,5.20,UK,0,61,good,1994,75,0.81,0.60,0.70,0.59,0.86,0.95,0.56,0.97,4287.45
ART_01446,111,131,14541,0.85,charcoal,landscape,6,13,4.95,India,1,1,good,2018,133,0.99,0.70,0.83,0.95,0.60,0.59,0.28,0.86,3030.79
ART_01447,65,159,10335,0.41,mixed_media,conceptual,16,405,4.34,Turkey,1,1,fair,2020,164,0.99,0.70,0.83,0.44,0.88,0.75,0.97,0.69,4117.23
ART_01448,135,69,9315,1.96,oil,landscape,21,10,3.82,UK,0,51,excellent,2007,66,0.84,0.81,0.37,0.33,0.54,0.49,0.48,0.44,1466.18
ART_01449,82,20,1640,4.10,ink,portrait,8,361,4.19,UK,0,58,fair,2016,179,0.99,0.69,0.88,0.86,0.95,0.64,0.37,0.95,588.03
ART_01450,121,144,17424,0.84,gouache,impressionism,16,222,3.71,France,1,1,fair,2026,115,0.94,0.78,0.41,0.62,0.77,0.77,0.48,0.55,2985.74
ART_01451,43,90,3870,0.48,acrylic,realism,18,168,3.37,UAE,1,1,new,1990,234,0.99,0.63,0.51,0.62,0.99,0.78,0.86,0.72,2620.06
ART_01452,151,154,23254,0.98,watercolor,realism,21,267,3.80,USA,1,1,fair,2011,44,0.91,0.95,0.61,0.67,0.65,0.96,0.64,0.87,5358.21
ART_01453,31,131,4061,0.24,watercolor,pop_art,18,298,5.07,Italy,1,1,fair,2010,119,0.99,0.72,0.60,0.68,0.99,0.93,0.83,0.85,2677.07
ART_01454,96,147,14112,0.65,watercolor,expressionism,0,263,3.06,USA,1,1,excellent,2011,211,0.71,0.79,0.59,0.77,0.76,0.75,0.28,0.87,3418.25
ART_01455,38,24,912,1.58,pastel,realism,0,25,3.05,UK,1,1,fair,1999,62,0.99,0.63,0.79,0.34,0.88,0.69,0.90,0.65,422.54
ART_01456,142,60,8520,2.37,oil,expressionism,20,337,3.88,Canada,1,1,excellent,2018,112,0.99,0.88,0.33,0.60,0.68,0.89,0.51,0.57,5104.80
ART_01457,78,122,9516,0.64,oil,portrait,18,111,5.62,Canada,1,1,fair,2011,68,0.99,0.82,0.75,0.61,0.66,0.62,0.61,0.67,4170.26
ART_01458,45,66,2970,0.68,watercolor,surrealism,8,112,4.55,UK,1,1,fair,2008,166,0.91,0.81,0.76,0.54,0.64,0.87,0.92,0.76,1366.16
ART_01459,30,113,3390,0.27,digital,conceptual,9,63,4.70,UK,1,1,new,2010,164,0.84,0.74,0.48,0.64,0.70,0.57,0.70,0.81,1583.39
ART_01460,80,57,4560,1.40,ink,impressionism,6,33,3.19,Germany,0,39,good,2000,148,0.99,0.69,0.76,0.81,0.57,0.73,0.69,0.49,622.39
ART_01461,68,126,8568,0.54,digital,surrealism,19,15,5.18,France,1,1,fair,1993,39,0.76,0.64,0.74,0.58,0.87,0.89,0.38,0.94,2336.55
ART_01462,34,135,4590,0.25,mixed_media,expressionism,9,176,4.73,Germany,0,43,excellent,2016,43,0.94,0.57,0.89,0.45,0.73,0.99,0.54,0.65,1430.87
ART_01463,78,33,2574,2.36,acrylic,surrealism,19,43,3.87,Italy,1,1,fair,1993,223,0.89,0.69,0.86,0.32,0.58,0.97,0.38,0.48,1125.20
ART_01464,139,157,21823,0.89,pastel,conceptual,15,155,3.24,UAE,1,1,new,2012,111,0.92,0.81,0.45,0.81,0.97,0.94,0.69,0.83,4791.48
ART_01465,152,154,23408,0.99,ink,landscape,9,55,4.61,UAE,1,1,fair,2017,99,0.74,0.63,0.28,0.35,0.85,0.51,0.69,0.48,1958.00
ART_01466,59,102,6018,0.58,mixed_media,impressionism,4,241,3.68,Bangladesh,1,1,excellent,2022,73,0.77,0.60,0.71,0.48,0.52,0.64,0.46,0.88,1793.42
ART_01467,50,135,6750,0.37,acrylic,surrealism,9,8,4.31,Pakistan,1,1,fair,1990,235,0.99,0.87,0.67,0.85,0.67,0.58,0.68,0.94,2831.58
ART_01468,160,47,7520,3.40,watercolor,surrealism,9,10,4.66,France,0,61,excellent,2023,167,0.92,0.53,0.67,0.42,0.97,0.53,0.77,0.84,1479.77
ART_01469,158,68,10744,2.32,mixed_media,surrealism,9,54,3.00,Germany,1,1,new,2001,215,0.86,0.82,0.63,0.86,0.74,0.80,0.41,0.64,3851.00
ART_01470,109,57,6213,1.91,gouache,minimalism,5,292,4.85,USA,1,1,fair,2026,25,0.79,0.70,0.58,0.33,0.80,0.88,0.78,0.63,1322.38
ART_01471,73,28,2044,2.61,digital,realism,1,28,4.13,USA,0,34,excellent,2025,99,0.98,0.69,0.28,0.51,0.63,0.83,0.37,0.64,547.35
ART_01472,105,137,14385,0.77,digital,surrealism,17,38,3.86,USA,1,1,fair,2002,62,0.99,0.68,0.43,0.33,0.99,0.54,0.55,0.55,2526.34
ART_01473,144,133,19152,1.08,watercolor,surrealism,16,38,4.20,USA,1,1,fair,2008,137,0.77,0.86,0.40,0.82,0.58,0.94,0.94,0.46,3435.14
ART_01474,65,55,3575,1.18,gouache,conceptual,10,0,3.74,India,1,1,fair,2004,166,0.87,0.85,0.90,0.67,0.79,0.86,0.88,0.43,843.42
ART_01475,96,102,9792,0.94,oil,minimalism,12,83,4.90,UK,1,1,new,1998,158,0.93,0.68,0.37,0.82,0.83,0.58,0.43,0.84,4545.66
ART_01476,107,129,13803,0.83,pastel,pop_art,15,104,4.72,India,1,1,new,2003,9,0.99,0.71,0.41,0.48,0.79,0.79,0.37,0.83,4151.72
ART_01477,53,36,1908,1.47,watercolor,realism,6,1,3.68,UAE,0,75,good,2026,61,0.79,0.72,0.49,0.94,0.59,0.81,0.45,0.96,450.20
ART_01478,112,73,8176,1.53,charcoal,pop_art,5,0,2.90,Japan,0,75,fair,2023,166,0.74,0.76,0.66,0.73,0.82,0.85,0.76,0.56,546.17
ART_01479,29,101,2929,0.29,pastel,conceptual,21,264,5.59,Bangladesh,1,1,excellent,1998,190,0.91,0.93,0.32,0.33,0.68,0.87,0.57,0.87,2473.16
ART_01480,113,107,12091,1.06,ink,minimalism,23,11,3.58,UK,1,1,excellent,1990,227,0.99,0.81,0.72,0.72,0.72,0.63,0.50,0.43,2213.03
ART_01481,41,113,4633,0.36,mixed_media,pop_art,21,314,5.34,UK,1,1,new,2015,123,0.95,0.57,0.66,0.91,0.94,0.99,0.81,0.81,4178.92
ART_01482,109,97,10573,1.12,charcoal,expressionism,20,91,3.38,Canada,1,1,fair,2002,163,0.99,0.83,0.78,0.63,0.69,0.52,0.39,0.87,2395.04
ART_01483,50,144,7200,0.35,mixed_media,pop_art,10,96,4.87,Japan,1,1,excellent,1994,127,0.91,0.59,0.55,0.86,0.55,0.53,0.56,0.65,2587.20
ART_01484,148,28,4144,5.29,gouache,minimalism,7,0,4.29,Canada,1,1,new,2015,118,0.76,0.67,0.51,0.78,0.69,0.70,0.26,0.73,1052.90
ART_01485,60,71,4260,0.85,ink,abstract,10,406,4.64,France,1,1,excellent,2010,101,0.99,0.57,0.69,0.75,0.93,0.82,0.67,0.76,2037.24
ART_01486,79,122,9638,0.65,watercolor,portrait,5,122,3.02,Germany,1,1,fair,2025,112,0.85,0.91,0.62,0.60,0.85,0.91,0.42,0.41,1259.48
ART_01487,111,156,17316,0.71,oil,pop_art,13,7,3.71,Germany,1,1,good,2024,90,0.72,0.74,0.66,0.59,0.81,0.86,0.93,0.41,2802.32
ART_01488,147,112,16464,1.31,pastel,conceptual,3,16,2.91,UK,1,1,new,2012,161,0.96,0.80,0.66,0.91,0.97,0.99,0.63,0.69,2564.77
ART_01489,51,148,7548,0.34,acrylic,minimalism,3,360,4.92,Canada,0,64,excellent,1991,220,0.80,0.77,0.82,0.86,0.99,0.93,0.35,0.78,2940.21
ART_01490,68,116,7888,0.59,pastel,landscape,23,368,5.43,USA,0,14,new,1994,110,0.99,0.77,0.55,0.85,0.99,0.93,0.80,0.42,3760.10
ART_01491,62,117,7254,0.53,gouache,expressionism,24,254,3.76,Japan,1,1,fair,1995,28,0.99,0.64,0.75,0.59,0.89,0.96,0.81,0.79,2610.75
ART_01492,43,33,1419,1.30,digital,landscape,0,61,2.88,UAE,1,1,excellent,2023,13,0.78,0.69,0.50,0.32,0.80,0.92,0.88,0.63,375.42
ART_01493,111,124,13764,0.90,charcoal,portrait,1,1,3.70,Canada,1,1,new,2013,87,0.74,0.78,0.42,0.39,0.69,0.73,0.95,0.88,2763.83
ART_01494,38,92,3496,0.41,ink,portrait,16,342,4.17,Japan,1,1,good,2019,214,0.99,0.90,0.42,0.32,0.95,0.85,0.86,0.61,1672.56
ART_01495,130,153,19890,0.85,watercolor,conceptual,10,362,3.50,Canada,1,1,new,2021,193,0.99,0.72,0.74,0.93,0.68,0.59,0.66,0.63,3988.11
ART_01496,92,123,11316,0.75,gouache,abstract,18,412,4.33,Italy,1,1,good,2007,82,0.99,0.82,0.34,0.43,0.80,0.99,0.76,0.74,5461.94
ART_01497,32,51,1632,0.63,pastel,minimalism,7,121,3.86,Pakistan,1,1,fair,1995,61,0.90,0.58,0.54,0.80,0.83,0.85,0.74,0.97,887.02
ART_01498,146,143,20878,1.02,watercolor,surrealism,3,70,3.33,Italy,1,1,new,2009,20,0.87,0.72,0.68,0.71,0.60,0.88,0.75,0.62,3881.27
ART_01499,118,90,10620,1.31,charcoal,minimalism,10,145,4.43,France,1,1,excellent,1994,89,0.99,0.88,0.31,0.43,0.68,0.54,0.70,0.84,3148.83
ART_01500,126,41,5166,3.07,watercolor,surrealism,5,155,4.44,USA,1,1,excellent,2002,154,0.99,0.95,0.32,0.71,0.81,0.52,0.43,0.65,2326.24
ART_01501,34,66,2244,0.52,watercolor,landscape,0,223,4.78,Canada,1,1,fair,2004,171,0.99,0.84,0.79,0.49,0.99,0.72,0.68,0.68,1011.45
ART_01502,151,50,7550,3.02,digital,abstract,6,63,3.43,Turkey,1,1,excellent,1994,43,0.76,0.83,0.90,0.66,0.67,0.66,0.85,0.96,2257.21
ART_01503,111,124,13764,0.90,oil,minimalism,4,372,5.46,France,1,1,good,1991,140,0.95,0.93,0.31,0.68,0.81,0.51,0.71,0.74,7852.99
ART_01504,143,37,5291,3.86,gouache,realism,19,69,3.99,UK,1,1,good,2021,178,0.99,0.70,0.64,0.30,0.76,0.88,0.68,0.42,1538.07
ART_01505,25,41,1025,0.61,pastel,impressionism,17,192,5.22,Bangladesh,1,1,excellent,2017,164,0.99,0.83,0.85,0.33,0.60,0.87,0.91,0.52,1026.16
ART_01506,90,35,3150,2.57,charcoal,abstract,3,56,5.14,UK,1,1,new,1996,142,0.69,0.72,0.34,0.76,0.76,0.98,0.32,0.43,1082.66
ART_01507,79,148,11692,0.53,gouache,realism,16,306,4.42,Germany,1,1,new,1990,143,0.87,0.91,0.50,0.41,0.99,0.85,0.68,0.55,5158.79
ART_01508,134,93,12462,1.44,pastel,expressionism,0,106,3.91,Italy,0,63,excellent,2001,67,0.92,0.49,0.71,0.55,0.92,0.84,0.82,0.74,1832.93
ART_01509,114,66,7524,1.73,gouache,realism,4,78,3.40,Japan,1,1,good,2014,175,0.99,0.68,0.81,0.42,0.83,0.56,0.43,0.49,1471.80
ART_01510,117,125,14625,0.94,oil,abstract,0,379,4.94,UK,0,38,new,2006,140,0.92,0.64,0.32,0.94,0.99,0.77,0.86,0.62,5691.92
ART_01511,53,43,2279,1.23,ink,portrait,19,251,4.31,Turkey,1,1,fair,2017,177,0.86,0.65,0.54,0.32,0.77,0.55,0.53,0.92,1041.31
ART_01512,151,124,18724,1.22,acrylic,impressionism,15,277,3.62,Italy,1,1,excellent,2008,53,0.99,0.96,0.58,0.79,0.99,0.80,0.70,0.44,5176.14
ART_01513,123,80,9840,1.54,digital,pop_art,17,24,4.69,Germany,0,76,fair,1993,125,0.79,0.51,0.74,0.85,0.74,0.55,0.79,0.75,1381.08
ART_01514,143,36,5148,3.97,pastel,realism,23,80,4.06,Canada,0,9,excellent,2020,214,0.99,0.76,0.49,0.56,0.78,0.63,0.72,0.43,1301.22
ART_01515,67,97,6499,0.69,gouache,minimalism,5,208,5.20,UAE,1,1,excellent,2010,102,0.78,0.65,0.73,0.88,0.78,0.60,0.57,0.94,1867.15
ART_01516,140,38,5320,3.68,watercolor,landscape,9,112,3.02,Italy,1,1,new,2011,77,0.99,0.75,0.77,0.58,0.80,0.91,0.45,0.77,1548.92
ART_01517,87,137,11919,0.64,oil,surrealism,2,139,5.23,Italy,1,1,good,2015,161,0.92,0.80,0.56,0.55,0.99,0.59,0.78,0.86,6529.16
ART_01518,23,104,2392,0.22,pastel,surrealism,12,268,4.22,Germany,1,1,good,2024,166,0.86,0.74,0.55,0.89,0.66,0.61,0.52,0.63,971.91
ART_01519,145,119,17255,1.22,charcoal,landscape,7,261,4.07,UK,1,1,excellent,2016,132,0.83,0.92,0.63,0.86,0.81,0.64,0.75,0.64,3377.27
ART_01520,29,86,2494,0.34,watercolor,surrealism,13,325,4.86,India,1,1,good,1998,120,0.99,0.81,0.60,0.73,0.82,0.77,0.28,0.44,1398.39
ART_01521,30,114,3420,0.26,charcoal,minimalism,22,2,5.01,Bangladesh,1,1,fair,1999,181,0.94,0.92,0.63,0.85,0.93,0.84,0.67,0.54,1360.15
ART_01522,75,113,8475,0.66,oil,pop_art,1,396,3.56,Japan,1,1,fair,2014,115,0.99,0.80,0.47,0.82,0.72,0.74,0.45,0.55,2936.88
ART_01523,26,60,1560,0.43,mixed_media,landscape,2,9,4.32,Turkey,0,19,excellent,2021,150,0.63,0.50,0.73,0.68,0.73,0.57,0.40,0.82,506.83
ART_01524,60,143,8580,0.42,ink,pop_art,25,121,3.39,Italy,1,1,good,1998,232,0.95,0.75,0.72,0.62,0.85,0.91,0.79,0.51,2004.45
ART_01525,48,32,1536,1.50,oil,realism,25,330,3.76,Germany,1,1,fair,1996,123,0.99,0.66,0.49,0.64,0.71,0.78,0.72,0.94,1947.39
ART_01526,82,88,7216,0.93,pastel,impressionism,0,115,3.12,Turkey,1,1,excellent,2009,226,0.91,0.72,0.79,0.44,0.93,0.61,0.52,0.47,1279.46
ART_01527,85,99,8415,0.86,watercolor,surrealism,20,140,5.59,France,1,1,excellent,2024,123,0.99,0.61,0.54,0.72,0.91,0.84,0.42,0.55,3489.05
ART_01528,27,47,1269,0.57,acrylic,minimalism,25,232,4.54,France,1,1,excellent,2012,65,0.99,0.95,0.86,0.84,0.72,0.72,0.26,0.44,973.58
ART_01529,99,23,2277,4.30,acrylic,landscape,2,240,3.17,France,1,1,fair,2011,224,0.73,0.61,0.29,0.92,0.72,0.69,0.40,0.48,784.78
ART_01530,76,146,11096,0.52,pastel,conceptual,21,355,3.97,Turkey,1,1,new,2014,191,0.99,0.76,0.47,0.51,0.92,0.91,0.84,0.66,4184.17
ART_01531,92,120,11040,0.77,ink,impressionism,21,209,5.60,India,1,1,excellent,1993,161,0.87,0.60,0.69,0.59,0.96,0.80,0.88,0.92,6150.51
ART_01532,148,47,6956,3.15,pastel,portrait,3,37,2.86,Bangladesh,1,1,fair,2003,11,0.66,0.84,0.57,0.78,0.82,0.53,0.55,0.63,1104.52
ART_01533,22,141,3102,0.16,watercolor,conceptual,1,97,5.13,Japan,0,84,excellent,2000,134,0.80,0.60,0.44,0.79,0.93,0.75,0.89,0.65,654.82
ART_01534,150,45,6750,3.33,mixed_media,pop_art,19,274,3.66,USA,0,62,excellent,2010,30,0.99,0.53,0.42,0.37,0.65,0.60,0.41,0.46,1198.17
ART_01535,57,34,1938,1.68,digital,abstract,14,339,3.92,India,1,1,excellent,2026,131,0.84,0.78,0.71,0.43,0.80,0.67,0.78,0.65,954.50
ART_01536,136,61,8296,2.23,gouache,landscape,12,190,4.51,India,1,1,fair,1990,81,0.82,0.57,0.33,0.55,0.72,0.82,0.53,0.51,2023.02
ART_01537,98,32,3136,3.06,mixed_media,landscape,9,413,4.10,Pakistan,1,1,good,2024,12,0.81,0.73,0.36,0.46,0.69,0.71,0.82,0.86,1894.39
ART_01538,128,42,5376,3.05,pastel,minimalism,7,11,4.21,UK,1,1,good,2018,216,0.94,0.66,0.71,0.48,0.76,0.76,0.67,0.77,1249.31
ART_01539,139,129,17931,1.08,pastel,conceptual,6,77,3.57,Canada,1,1,fair,2022,61,0.99,0.82,0.46,0.55,0.99,0.64,0.46,0.89,2614.68
ART_01540,41,100,4100,0.41,watercolor,portrait,14,142,3.70,Germany,1,1,good,1998,141,0.88,0.87,0.77,0.37,0.57,0.64,0.61,0.65,1439.02
ART_01541,141,147,20727,0.96,ink,conceptual,17,10,4.17,France,1,1,fair,2016,36,0.73,0.60,0.82,0.40,0.68,0.93,0.42,0.86,2151.46
ART_01542,68,116,7888,0.59,acrylic,conceptual,5,5,5.11,UAE,1,1,fair,2023,173,0.66,0.60,0.80,0.91,0.99,0.80,0.72,0.96,2028.74
ART_01543,132,134,17688,0.99,acrylic,pop_art,5,135,4.51,Germany,0,40,new,2016,80,0.87,0.61,0.33,0.72,0.64,0.49,0.70,0.78,2697.90
ART_01544,160,130,20800,1.23,digital,pop_art,10,151,5.01,Bangladesh,1,1,excellent,2008,13,0.99,0.77,0.40,0.40,0.99,0.73,0.50,0.99,5054.81
ART_01545,28,79,2212,0.35,charcoal,expressionism,23,49,4.78,France,0,37,excellent,2007,179,0.99,0.75,0.58,0.74,0.81,0.67,0.73,0.84,1074.75
ART_01546,42,119,4998,0.35,mixed_media,pop_art,7,36,4.84,UAE,0,66,fair,2016,229,0.79,0.86,0.55,0.80,0.67,0.80,0.43,0.52,946.92
ART_01547,31,96,2976,0.32,pastel,landscape,9,152,3.90,India,1,1,excellent,2001,121,0.80,0.92,0.49,0.61,0.73,0.54,0.59,0.52,1179.88
ART_01548,86,63,5418,1.37,ink,impressionism,14,118,4.26,UK,1,1,excellent,2024,171,0.95,0.91,0.47,0.94,0.71,0.78,0.44,0.57,1442.03
ART_01549,44,44,1936,1.00,charcoal,surrealism,23,277,3.60,Italy,1,1,excellent,2021,75,0.99,0.94,0.49,0.67,0.56,0.99,0.63,0.45,1048.17
ART_01550,96,114,10944,0.84,gouache,landscape,22,224,5.81,Germany,1,1,excellent,1995,164,0.94,0.70,0.36,0.78,0.73,0.57,0.53,0.49,3744.51
ART_01551,159,150,23850,1.06,mixed_media,impressionism,6,40,3.33,USA,1,1,good,2002,180,0.68,0.60,0.49,0.46,0.77,0.49,0.50,0.49,3142.26
ART_01552,118,53,6254,2.23,watercolor,expressionism,6,7,3.83,France,1,1,new,1999,139,0.78,0.95,0.36,0.75,0.62,0.54,0.71,0.57,1825.23
ART_01553,105,117,12285,0.90,digital,minimalism,15,418,3.83,Turkey,1,1,good,1992,22,0.99,0.77,0.54,0.30,0.60,0.84,0.67,0.42,2875.15
ART_01554,77,141,10857,0.55,acrylic,impressionism,0,346,5.03,India,0,37,good,2011,195,0.86,0.51,0.41,0.48,0.71,0.87,0.88,0.91,3278.64
ART_01555,137,104,14248,1.32,charcoal,realism,4,25,2.65,Bangladesh,1,1,new,1991,155,0.90,0.91,0.78,0.82,0.67,0.84,0.94,0.47,2418.18
ART_01556,81,69,5589,1.17,digital,pop_art,18,103,3.97,France,1,1,fair,2002,119,0.99,0.68,0.59,0.82,0.98,0.99,0.67,0.85,1791.46
ART_01557,118,137,16166,0.86,gouache,portrait,1,364,4.42,UK,1,1,fair,2026,242,0.99,0.83,0.77,0.64,0.64,0.69,0.68,0.57,3153.88
ART_01558,65,116,7540,0.56,pastel,portrait,13,124,4.13,Turkey,1,1,fair,1995,137,0.99,0.74,0.80,0.63,0.87,0.76,0.30,0.68,2391.92
ART_01559,60,66,3960,0.91,mixed_media,conceptual,25,262,4.17,India,1,1,good,2023,69,0.99,0.70,0.54,0.46,0.86,0.78,0.88,0.81,2520.46
ART_01560,55,62,3410,0.89,ink,impressionism,0,330,3.56,UK,1,1,excellent,2017,227,0.92,0.77,0.81,0.55,0.63,0.77,0.56,0.48,922.09
ART_01561,148,25,3700,5.92,ink,landscape,1,310,3.47,Bangladesh,1,1,excellent,2002,93,0.80,0.89,0.83,0.87,0.91,0.92,0.36,0.58,1072.17
ART_01562,152,139,21128,1.09,digital,minimalism,3,118,5.01,UK,0,42,new,1996,219,0.83,0.84,0.50,0.75,0.68,0.55,0.59,0.73,2807.94
ART_01563,26,141,3666,0.18,gouache,conceptual,21,148,3.50,Germany,1,1,fair,1999,188,0.99,0.61,0.79,0.60,0.56,0.90,0.64,0.82,1374.04
ART_01564,23,119,2737,0.19,watercolor,landscape,16,6,2.96,Germany,1,1,fair,2008,233,0.99,0.70,0.60,0.40,0.74,0.96,0.69,0.98,1179.78
ART_01565,146,72,10512,2.03,acrylic,pop_art,8,31,4.52,Italy,1,1,good,2013,43,0.81,0.60,0.48,0.31,0.65,0.54,0.58,0.78,2450.65
ART_01566,124,95,11780,1.31,digital,abstract,17,210,4.56,Canada,1,1,fair,1999,38,0.86,0.79,0.69,0.31,0.71,0.90,0.28,0.72,2812.43
ART_01567,102,95,9690,1.07,acrylic,expressionism,2,102,3.25,Italy,1,1,excellent,2017,122,0.99,0.89,0.81,0.35,0.99,0.64,0.41,0.87,3416.41
ART_01568,130,73,9490,1.78,watercolor,surrealism,0,14,4.45,Japan,0,21,good,2003,114,0.99,0.52,0.36,0.80,0.81,0.65,0.58,0.73,1590.64
ART_01569,153,47,7191,3.26,watercolor,landscape,10,3,5.04,Bangladesh,1,1,excellent,2018,137,0.93,0.65,0.40,0.87,0.83,0.79,0.69,0.86,2174.37
ART_01570,147,109,16023,1.35,charcoal,portrait,25,87,4.67,Japan,1,1,new,2004,73,0.99,0.91,0.37,0.60,0.71,0.99,0.61,0.44,4215.25
ART_01571,65,109,7085,0.60,digital,conceptual,25,11,3.65,Pakistan,1,1,good,2011,166,0.86,0.68,0.53,0.55,0.86,0.94,0.35,0.97,2730.12
ART_01572,125,151,18875,0.83,ink,surrealism,3,1,2.66,USA,1,1,excellent,2004,247,0.95,0.94,0.52,0.88,0.63,0.90,0.75,0.97,4061.81
ART_01573,138,76,10488,1.82,mixed_media,expressionism,24,94,4.43,India,1,1,good,2016,124,0.99,0.75,0.37,0.53,0.88,0.60,0.83,0.57,3531.60
ART_01574,102,68,6936,1.50,ink,expressionism,18,29,3.20,Germany,1,1,fair,1998,123,0.99,0.67,0.38,0.74,0.76,0.65,0.31,0.76,1393.63
ART_01575,89,145,12905,0.61,ink,surrealism,13,248,4.90,UAE,1,1,fair,2011,223,0.88,0.94,0.54,0.47,0.95,0.77,0.94,0.64,3950.85
ART_01576,93,138,12834,0.67,charcoal,conceptual,1,61,3.81,Germany,1,1,fair,2012,102,0.71,0.71,0.81,0.56,0.74,0.63,0.59,0.54,1483.70
ART_01577,46,95,4370,0.48,acrylic,realism,11,276,3.46,Canada,1,1,fair,2018,119,0.94,0.95,0.71,0.51,0.91,0.86,0.76,0.47,1610.04
ART_01578,54,49,2646,1.10,oil,impressionism,15,79,3.78,Bangladesh,1,1,good,2004,216,0.83,0.88,0.41,0.92,0.92,0.89,0.39,0.93,2100.73
ART_01579,117,104,12168,1.13,charcoal,minimalism,18,173,4.60,Italy,1,1,good,2012,137,0.99,0.67,0.40,0.59,0.78,0.98,0.68,0.73,3888.09
ART_01580,111,59,6549,1.88,digital,abstract,9,68,4.28,USA,0,53,fair,1993,200,0.85,0.83,0.57,0.86,0.53,0.58,0.70,0.76,1320.32
ART_01581,47,38,1786,1.24,watercolor,pop_art,16,377,5.70,France,0,34,excellent,1999,118,0.99,0.54,0.84,0.83,0.57,0.69,0.49,0.97,1227.20
ART_01582,71,84,5964,0.85,acrylic,conceptual,7,161,5.36,Turkey,1,1,good,1993,206,0.74,0.78,0.37,0.60,0.80,0.79,0.41,0.47,2193.21
ART_01583,155,141,21855,1.10,pastel,impressionism,2,210,3.82,Turkey,0,67,fair,1994,87,0.99,0.47,0.33,0.39,0.67,0.77,0.96,0.67,1897.98
ART_01584,31,126,3906,0.25,digital,realism,22,75,5.56,France,1,1,new,2018,55,0.99,0.61,0.61,0.54,0.99,0.57,0.52,0.93,2217.05
ART_01585,128,80,10240,1.60,digital,portrait,21,133,4.57,Canada,0,60,good,2002,82,0.96,0.83,0.48,0.44,0.54,0.63,0.74,0.98,2608.62
ART_01586,148,142,21016,1.04,acrylic,minimalism,1,127,3.61,Bangladesh,1,1,good,2011,52,0.99,0.78,0.84,0.53,0.64,0.90,0.40,0.84,4385.18
ART_01587,117,72,8424,1.63,mixed_media,impressionism,10,26,3.64,Pakistan,1,1,excellent,1992,157,0.69,0.58,0.87,0.74,0.99,0.64,0.71,0.44,2726.02
ART_01588,105,63,6615,1.67,oil,surrealism,4,15,3.31,Germany,1,1,excellent,2012,56,0.87,0.92,0.55,0.89,0.81,0.81,0.81,0.69,2734.41
ART_01589,98,103,10094,0.95,acrylic,expressionism,3,130,3.68,Turkey,1,1,good,2016,151,0.91,0.64,0.88,0.69,0.99,0.94,0.68,0.69,3074.62
